,CODDEPTO,DEPARTAMENTO,CODMPIO,ENTIDAD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
906,76,VALLE DEL CAUCA,76606,RESTREPO,2588.56,2848.49,4064.96,3637.15,4274.57,4309.63,4328.33,5071.57,6197.87,6950.23,6794.12,6903.58,7964.82,13518.42,12194.26,13818.71,14942.07,14977.09,17098.37,19385.98,19314.92,21556.64
907,76,VALLE DEL CAUCA,76616,RIOFRÍO,5599.25,3896.57,4575.84,4678.14,4927.61,5549.63,5551.42,6716.35,6930.84,8288.73,8615.74,9071.56,13049.15,13288.69,15908.6,16048.88,16902.64,17286.63,18988.13,24917.11,23542.23,25730.19
908,76,VALLE DEL CAUCA,76622,ROLDANILLO,4782.0,7399.3,7886.98,7190.2,8638.7,8874.82,9008.82,10992.32,10245.79,11125.49,10735.04,11159.32,14996.06,21826.01,23411.96,25142.55,27021.55,28198.87,31144.56,34557.93,38122.13,39991.02
909,76,VALLE DEL CAUCA,76670,SAN PEDRO,3110.33,4033.99,4725.23,3914.3,4148.55,3924.34,6008.97,5246.64,5775.43,7371.53,7772.84,7478.66,7932.71,10617.58,11122.58,18777.99,24099.18,16396.24,17056.43,18179.96,17849.64,18969.23
910,76,VALLE DEL CAUCA,76736,SEVILLA,7024.58,7765.93,9242.52,9522.46,9837.44,11336.74,11479.5,11862.25,14079.76,18568.89,16485.79,16513.06,22151.15,28332.95,31143.63,35364.8,34059.26,38433.11,42090.71,49240.26,46195.46,51196.33
911,76,VALLE DEL CAUCA,76823,TORO,2875.29,3032.4,3553.13,2922.71,3454.5,3426.34,4336.03,4702.93,5853.59,7142.38,6202.49,6210.02,10587.76,11679.5,12224.95,13436.93,13485.85,15183.58,17066.04,19124.29,18833.86,18684.68
912,76,VALLE DEL CAUCA,76828,TRUJILLO,4259.92,2732.5,3382.83,2850.15,3592.09,4066.5,4512.94,4950.14,6144.57,7443.76,7919.83,8091.93,16721.52,8346.77,9568.74,16927.04,17227.61,21198.52,21834.31,23965.56,24219.42,29196.72
913,76,VALLE DEL CAUCA,76834,TULUÁ,18844.08,24958.16,28071.66,50195.43,58896.84,68522.54,74714.07,81613.28,96012.42,117894.46,127324.29,135150.11,153926.56,175434.43,201777.89,226852.64,263797.71,257622.42,276004.47,290931.28,329508.11,327219.66
914,76,VALLE DEL CAUCA,76845,ULLOA,1870.45,1707.07,1919.32,1866.1,1836.91,2135.0,2128.66,2419.1,3186.63,3357.06,3007.2,3239.46,2969.11,6748.26,5740.24,4161.84,6867.44,5788.9,6135.54,13719.14,7490.8,7353.77
915,76,VALLE DEL CAUCA,76863,VERSALLES,2149.28,1712.53,4093.02,3020.3,3109.42,3616.38,3417.54,4602.57,4642.52,5032.51,5221.38,4826.4,4886.8,8405.37,6973.1,8511.74,7866.24,9426.05,11564.25,12001.04,13400.02,12337.28
916,76,VALLE DEL CAUCA,76869,VIJES,2306.76,2459.27,3042.99,2930.17,2213.1,3152.56,3081.4,3101.73,3991.66,4466.81,4490.39,3664.65,8650.01,11728.09,11874.89,10722.47,8765.7,9434.17,11481.79,15514.8,12128.64,13997.18
917,76,VALLE DEL CAUCA,76890,YOTOCO,4059.35,3719.67,5351.34,5207.8,4030.89,5913.23,6164.21,6609.84,7438.91,9219.23,10116.68,9363.35,10173.09,20965.99,16318.21,24375.85,22459.56,26143.19,22003.5,25831.58,30424.14,32169.13
918,76,VALLE DEL CAUCA,76892,YUMBO,41004.01,40354.06,54167.85,56811.97,62509.92,73084.77,80620.73,93565.31,105810.85,109791.56,112673.84,118926.26,137700.61,154726.71,191350.97,247495.97,263112.1,283268.59,292942.03,320390.78,334714.06,344699.88
919,76,VALLE DEL CAUCA,76895,ZARZAL,6881.61,7522.47,11761.61,16147.86,10629.94,12983.15,12196.55,13476.65,14614.81,17688.18,18320.07,23771.38,24035.24,29585.81,33141.66,34575.65,40794.3,44432.65,46733.11,49164.77,48315.47,50077.2
920,81,ARAUCA,81000,ARAUCA,13847.72,8541.93,11215.91,13224.58,12219.61,14904.99,21556.86,23921.56,26033.51,27803.99,29080.34,38540.25,24359.74,45217.29,45647.21,66586.05,45391.32,50006.42,1166606.88,530631.88,356601.8,368987.63
921,81,ARAUCA,81001,ARAUCA,58077.83,32889.6,49797.54,51420.46,52566.81,50014.85,66181.57,66907.51,65951.51,69530.77,68688.77,81752.54,54234.12,113401.54,137987.4,177997.66,131906.42,137660.28,177266.86,186378.81,192491.83,140730.55
922,81,ARAUCA,81065,ARAUQUITA,16539.86,8009.84,0.0,15328.45,4806.59,14317.58,28231.47,43364.33,51336.77,49360.9,55866.86,70434.84,28344.18,63355.46,54572.76,100146.22,51447.41,51170.79,52490.95,65354.32,72262.45,88132.16
923,81,ARAUCA,81220,CRAVO NORTE,3033.25,1627.8,3089.88,0.0,0.0,3448.85,4728.81,3247.58,4739.46,6359.18,9940.87,10721.68,12884.88,8228.45,7767.2,7418.61,7941.27,8601.51,9770.37,7775.55,8854.65,11706.28
924,81,ARAUCA,81300,FORTUL,2547.39,3036.42,0.0,4661.64,6684.98,7726.16,7720.21,10769.1,9953.69,14289.61,11950.51,29235.38,15319.02,22978.99,21504.37,33538.46,24998.86,24615.38,23086.04,34428.54,39723.09,37523.03
925,81,ARAUCA,81591,PUERTO RONDÓN,1368.23,1953.84,3031.13,3105.9,0.0,4339.03,6223.48,3258.6,4709.32,9476.78,8604.75,12973.74,4291.57,15372.19,7056.84,21587.77,7317.25,10182.47,11017.57,8070.69,11690.02,19695.66
926,81,ARAUCA,81736,SARAVENA,8742.88,6284.29,10951.78,9597.58,12436.54,13148.01,20280.86,15106.77,19929.94,22512.17,25230.6,32183.16,26576.62,48202.3,50892.58,64737.87,47794.54,60011.23,52196.78,66137.44,77590.67,107757.47
927,81,ARAUCA,81794,TAME,6624.6,5991.72,11641.03,8458.04,9042.32,11340.47,17531.63,24797.03,25613.88,23098.55,23280.01,32480.44,28867.83,44982.1,39749.31,60675.78,46333.52,57803.26,57804.8,70607.01,74128.18,69531.34
928,85,CASANARE,85000,CASANARE,13494.42,9042.73,11984.74,17114.16,13130.05,17344.08,21785.21,18473.72,23585.23,24930.75,29856.41,35488.31,32537.9,50435.26,53259.45,54259.76,39965.56,39752.71,430234.72,568206.19,523348.58,607009.75
929,85,CASANARE,85001,YOPAL,26267.73,21555.95,35031.89,63149.61,43629.04,57167.32,69267.68,68820.64,94611.57,96819.5,162632.34,184963.07,218644.9,276787.59,295725.05,272087.56,235607.36,260188.11,248187.69,277814.19,308991.63,301525.63
930,85,CASANARE,85010,AGUAZUL,66619.89,54453.56,61461.71,71592.86,54025.58,72064.28,97907.28,64086.28,75961.04,77480.31,83272.94,113040.27,51626.23,131022.73,144913.58,145779.34,100336.97,94184.1,96523.61,79337.88,66604.67,90065.95
931,85,CASANARE,85015,CHÁMEZA,3482.59,1883.58,1929.13,3174.74,1902.65,4694.25,7412.67,2082.0,4152.74,3329.54,3251.93,4632.75,3069.82,14272.54,20636.03,19736.91,15910.53,9428.69,5880.23,14407.01,6482.84,7512.4
932,85,CASANARE,85125,HATO COROZAL,3268.52,2198.89,3806.3,5718.23,5982.7,5000.71,5943.74,5602.7,5566.03,13135.38,8291.34,7791.83,10826.51,14822.02,13601.96,22996.04,15849.02,15533.63,15130.98,17436.1,18159.3,18714.08
933,85,CASANARE,85136,LA SALINA,0.0,2091.58,2792.03,3292.68,5326.82,2607.42,5223.09,0.0,4400.35,2617.65,4026.88,2665.89,2617.28,4570.71,10082.4,9995.3,6108.32,7180.51,5034.27,6501.99,6015.43,5173.62
934,85,CASANARE,85139,MANÍ,18786.51,8853.09,10295.15,20689.17,12969.81,19376.91,27575.75,20814.43,27725.88,21099.81,27202.11,37512.82,21656.61,29916.62,38020.33,46394.07,29511.81,21995.91,28886.97,38287.29,31372.71,29277.85
935,85,CASANARE,85162,MONTERREY,10403.56,7317.72,10602.61,19014.66,9320.01,17314.26,11744.58,9658.44,10576.33,21075.55,43057.48,29625.58,36802.55,56938.45,66635.15,63243.17,47859.06,40111.81,43892.84,45197.19,43876.42,48467.52
936,85,CASANARE,85225,NUNCHÍA,3630.1,2657.72,4991.68,7523.07,8439.41,8618.99,11422.78,15835.19,9039.02,15745.54,8259.01,12899.12,11660.33,18308.41,13458.94,13075.9,14392.19,23183.96,16927.15,21643.5,15697.99,17366.02
937,85,CASANARE,85230,OROCUÉ,15243.98,5801.6,8741.63,13022.31,15056.5,21059.48,22340.11,28200.42,54398.26,35223.64,41035.2,50468.83,55185.07,81256.86,51424.17,60085.44,40943.21,26621.83,74269.31,36452.55,39695.15,68940.17
938,85,CASANARE,85250,PAZ DE ARIPORO,9172.72,6141.32,10855.21,19654.04,14093.6,17447.26,15621.12,17085.88,27572.72,30343.29,35168.93,44178.34,37012.32,44200.74,50335.95,62729.35,44380.21,51669.47,47612.15,57493.1,54107.8,97401.34
939,85,CASANARE,85263,PORE,5072.74,3104.32,7793.94,9446.01,5522.83,5208.65,14765.26,12710.98,22442.74,12607.97,11662.78,16622.17,15606.42,50988.4,60071.4,35840.39,17119.52,17738.54,20854.89,28233.44,19710.83,23289.65
940,85,CASANARE,85279,RECETOR,3908.34,2242.29,2076.3,3161.26,2685.47,3696.49,4149.48,4914.25,4139.81,6504.32,5012.67,2945.82,3378.6,31053.62,21732.68,14254.46,5402.76,5337.3,7418.59,10665.34,6155.58,10752.24
941,85,CASANARE,85300,SABANALARGA,5356.69,2122.61,4879.2,7733.9,4243.44,7611.44,9898.38,3988.37,3752.77,3760.03,4262.32,4464.27,9614.1,10514.58,10764.37,17070.4,9457.86,13292.78,12415.48,15615.25,17625.71,16752.56
942,85,CASANARE,85315,SÁCAMA,3951.91,1588.93,4109.65,0.0,0.0,2522.99,4306.6,2522.2,2040.92,3224.15,5911.52,2639.87,2839.74,3112.1,3405.98,5796.9,4523.18,5859.62,6191.56,4966.65,5992.46,9685.03
943,85,CASANARE,85325,SAN LUIS DE PALENQUE,8802.63,3532.83,5822.46,13151.46,8187.71,13370.3,16683.71,14243.88,20019.89,19357.6,18124.33,23885.39,14348.31,23293.62,29127.3,37768.94,16382.96,26651.45,25681.46,21102.74,74331.51,24469.89
944,85,CASANARE,85400,TÁMARA,6105.02,2078.37,4901.01,7337.55,5685.52,6831.69,14943.89,8646.32,6811.08,8690.64,6171.28,5994.15,7814.4,11332.35,12791.25,12224.42,8846.36,11391.0,13285.45,12969.95,14136.52,14854.24
945,85,CASANARE,85410,TAURAMENA,50360.37,34129.71,31620.2,38766.08,34905.3,38012.31,43141.33,40546.75,46296.55,66910.9,64975.29,84856.58,57545.38,78568.51,91127.86,120803.3,94946.99,73588.26,65304.47,69094.8,73778.54,62067.07
946,85,CASANARE,85430,TRINIDAD,10028.5,5801.78,7951.38,11632.33,10666.24,17214.94,20639.96,15053.13,16740.82,15967.94,17310.41,22929.92,39699.37,48800.04,47523.95,39791.82,24502.89,17605.29,20145.73,21824.13,27887.32,21386.34
947,85,CASANARE,85440,VILLANUEVA,5932.09,4256.06,8048.54,7109.02,6828.3,9717.92,10931.52,16188.9,11870.88,19790.55,17643.12,22161.14,18272.23,28510.09,30551.19,31261.7,27264.44,33739.16,41148.98,41357.43,40373.44,43555.53
948,86,PUTUMAYO,86000,PUTUMAYO,5411.08,4846.18,5663.37,6954.48,8010.19,8352.07,10198.04,11240.29,13027.22,14744.66,15797.43,18447.71,18791.36,21699.92,26919.67,31487.79,26497.18,30034.43,516968.22,523197.66,524713.24,524834.88
949,86,PUTUMAYO,86001,MOCOA,5503.88,6020.33,7553.42,8578.58,9435.68,9715.46,11476.2,13851.3,19233.85,19907.5,18870.86,24103.63,28382.77,35228.75,42336.34,41510.25,43055.09,52490.92,55387.92,56854.48,56337.37,63577.63
950,86,PUTUMAYO,86219,COLÓN,939.88,1465.75,2148.53,2067.33,2013.01,2845.45,5191.94,3484.52,3148.93,3995.37,3699.6,4040.01,7184.59,5499.07,6782.89,12595.55,7528.47,7772.96,9164.67,8021.08,10803.98,12408.8
951,86,PUTUMAYO,86320,ORITO,12885.86,9405.93,9391.54,9917.79,15634.37,12691.12,20844.13,24342.48,31321.1,27023.02,35907.75,35259.37,36128.87,39444.71,47498.16,53960.86,44560.84,42462.63,48394.83,71445.51,62872.9,60632.21
952,86,PUTUMAYO,86568,PUERTO ASÍS,7202.94,6300.82,0.0,13336.57,14103.39,15002.39,18298.73,22143.02,18952.91,32389.27,27188.2,28647.51,40668.1,36442.99,56318.6,67222.08,59837.52,75900.46,82570.58,81882.91,93738.26,81963.4
953,86,PUTUMAYO,86569,PUERTO CAICEDO,3233.49,3865.43,6202.68,5447.21,5394.27,5704.47,8564.53,9199.37,10212.25,9600.45,11779.98,12349.96,11996.78,20600.81,23099.05,20713.19,16082.17,22834.85,20934.83,36166.0,33710.85,46802.95
954,86,PUTUMAYO,86571,PUERTO GUZMÁN,4557.49,4917.71,7541.05,8216.2,8859.76,9285.67,9390.68,8523.91,13824.36,15794.57,16423.22,16528.67,18455.28,25874.96,27262.63,33797.31,22387.75,24525.09,23427.75,26107.38,26905.07,29532.8
955,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,9438.27,4666.05,7400.33,6795.91,8377.34,6855.07,9954.97,11002.93,0.0,12173.43,11201.12,13885.03,17008.93,18972.53,18310.07,27362.0,16766.91,20289.83,17450.78,25981.8,25813.45,56665.69
956,86,PUTUMAYO,86749,SIBUNDOY,1913.52,1867.75,929.23,3540.53,4049.19,5415.86,5649.33,5780.27,6550.42,7425.62,7417.36,12704.69,8779.95,11780.9,14825.31,17207.82,13080.35,15416.65,16371.06,17698.51,16808.58,20751.23
957,86,PUTUMAYO,86755,SAN FRANCISCO,1318.36,1728.51,2946.52,2072.03,2877.45,2997.04,3161.93,4431.92,4669.64,5056.84,4731.91,7023.11,4883.4,8258.68,8827.93,11071.64,8299.43,10119.4,10366.87,0.0,18093.63,13676.44
958,86,PUTUMAYO,86757,SAN MIGUEL,9571.8,5849.2,7181.59,9195.16,11045.32,15212.4,11100.12,11706.3,13397.14,12326.9,11298.01,12231.62,13494.71,15494.88,19977.67,24843.16,17932.38,31694.78,23812.89,22649.13,32854.39,27699.8
959,86,PUTUMAYO,86760,SANTIAGO,1338.9,2669.9,3796.09,4449.69,4962.96,4841.42,5611.52,6151.48,5661.88,6352.16,5580.67,6959.73,6646.34,8734.23,13712.82,14330.7,10428.86,11867.11,14463.25,15707.8,13947.04,20193.96
960,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,7860.87,9458.55,12195.01,10703.42,10794.0,10746.45,14676.6,16433.79,18247.67,17969.16,19659.26,28422.85,20571.85,34457.97,41704.47,48220.66,38288.36,38211.8,38792.65,44745.79,59109.21,95303.81
961,86,PUTUMAYO,86885,VILLAGARZÓN,4578.77,4784.42,6337.87,6087.8,6585.78,7264.15,8653.82,9072.48,24133.68,21666.31,31608.59,37664.08,30086.07,21308.47,29299.82,36506.01,46215.23,36861.06,37268.37,32657.42,32877.39,51299.93
962,88,SAN ANDRÉS Y PROVIDENCIA,88000,SAN ANDRÉS Y PROVIDENCIA,4370.57,4763.78,16296.16,9295.92,11669.4,10809.93,12182.54,18730.43,24205.02,16206.69,17879.32,21894.03,28731.04,27980.14,34685.96,33194.48,51565.43,58695.06,384952.31,426389.81,385313.53,504214.63
963,88,SAN ANDRÉS Y PROVIDENCIA,88564,PROVIDENCIA,4370.57,4763.78,16296.16,9295.92,11669.4,10809.93,12182.54,18730.43,24205.02,16206.69,17879.32,21894.03,28731.04,27980.14,34685.96,33194.48,51565.43,58695.06,51692.09,79378.73,61247.1,57346.37
964,91,AMAZONAS,91000,AMAZONAS,4229.08,4440.95,6251.16,6709.03,8573.24,8268.49,8064.18,11351.99,9682.49,13739.41,17482.1,25069.35,20299.84,21193.19,22957.93,28314.64,26415.74,29905.06,187923.7,176339.16,174103.07,232755.31
965,91,AMAZONAS,91001,LETICIA,7101.27,6954.29,9501.34,10714.11,14256.04,12095.58,13409.12,18663.31,19364.99,20775.44,29179.68,25069.35,34583.55,35216.1,34991.41,43952.07,41026.69,48397.18,69931.05,51292.38,59623.84,76163.11
966,91,AMAZONAS,91540,PUERTO NARIÑO,1356.9,1927.6,3000.98,2703.96,2890.44,4441.39,2719.24,4040.67,0.0,6703.38,5784.53,,6016.13,7170.27,10924.44,12677.2,11804.79,11412.93,11870.05,28499.68,22868.1,30106.88
967,94,GUAINÍA,94000,GUAINÍA,4640.76,8133.18,12600.33,6056.86,8560.99,21752.65,14915.54,19414.13,15648.4,15836.31,15105.22,13114.54,15069.75,22521.76,25046.07,40367.57,28972.49,37690.65,156393.42,179097.97,164787.97,216077.28
968,94,GUAINÍA,94001,INÍRIDA,4640.76,8133.18,12600.33,6056.86,8560.99,21752.65,14915.54,19414.13,15648.4,15836.31,15105.22,13114.54,15069.75,22521.76,25046.07,40367.57,28972.49,37690.65,34868.68,42313.3,35150.57,47785.43
969,94,GUAINÍA,94343,BARRANCOMINAS,,,,,,,,,,,,,,,,,,,,,,0.0
970,95,GUAVIARE,95000,GUAVIARE,5266.8,6765.12,6808.95,8055.34,9611.78,9432.44,10346.37,14412.1,10941.19,15537.25,14557.39,14991.82,16829.58,33141.99,29854.07,27459.72,23382.33,27348.31,193866.05,191800.52,216824.1,238323.25
971,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,9948.37,13028.04,13634.86,15982.2,18028.93,18877.43,19712.25,34848.72,26015.59,35155.58,32092.62,35824.01,35770.34,78817.89,58914.71,66990.19,53850.16,68376.36,51127.16,54590.36,67589.54,99993.62
972,95,GUAVIARE,95015,CALAMAR,3174.16,5375.01,0.0,5119.95,6797.76,6145.2,6558.96,6867.25,7311.83,7495.3,6800.25,6363.0,7396.37,11004.89,17503.1,14954.46,9542.09,9980.55,11028.94,16672.63,16241.8,17622.91
973,95,GUAVIARE,95025,EL RETORNO,4767.16,4420.42,8561.11,5819.49,7053.06,6842.06,8927.18,8984.7,10437.33,11444.57,12517.99,11830.04,17203.02,27392.5,32383.8,21737.1,20152.91,21213.27,25599.74,25857.39,24762.11,26023.08
974,95,GUAVIARE,95200,MIRAFLORES,3177.51,4237.02,5039.82,5299.73,6567.38,5865.08,6187.11,6947.72,0.0,8053.55,6818.71,5950.22,6948.59,15352.67,10614.67,6157.13,9984.16,9823.05,12623.16,15857.08,15563.01,14427.64
975,97,VAUPÉS,97000,VAUPÉS,3631.27,3096.71,5834.1,4992.14,5506.88,6577.84,5682.72,7058.08,6393.58,8645.94,6571.01,8504.16,10069.75,13499.96,18963.4,19088.17,15630.76,16794.31,115702.48,106680.98,200739.6,133553.97
976,97,VAUPÉS,97001,MITÚ,5580.58,5183.22,9652.37,9313.4,9566.23,11249.96,8821.25,9478.86,9405.8,11233.58,9806.84,11408.29,16291.69,23182.37,39031.69,38263.77,30750.94,29264.47,35122.29,29943.46,33084.51,43155.52
977,97,VAUPÉS,97161,CARURÚ,1913.37,1840.46,4271.55,3854.7,4541.32,5683.43,4616.89,4524.75,5070.86,7916.97,5567.01,9647.63,8184.27,10170.99,9351.5,7964.81,8211.43,11763.09,8987.33,10965.53,12094.78,12190.96
978,97,VAUPÉS,97666,TARAIRA,3399.87,2266.47,3578.38,1808.32,2413.08,2800.13,3610.02,7170.62,4704.07,6787.27,4339.19,4456.56,5733.29,7146.53,8507.01,11035.93,7929.91,9355.36,11084.84,8770.58,9019.64,15653.03
979,99,VICHADA,99000,VICHADA,2625.28,3777.56,4490.06,5606.07,5698.88,5712.77,3840.97,8254.82,6804.59,10973.52,11664.15,6335.71,18452.49,22469.35,25557.51,25868.1,23067.99,25126.99,173915.52,212900.11,188558.28,146676.86
980,99,VICHADA,99001,PUERTO CARREÑO,3678.73,2595.57,4934.11,4368.69,4175.13,5096.98,5504.71,4170.13,7623.28,9060.89,9628.74,8825.47,13778.51,18236.58,21512.75,36396.42,24338.57,23682.72,23594.26,31759.97,28989.68,36395.66
981,99,VICHADA,99524,LA PRIMAVERA,4175.9,4406.01,6218.43,6985.57,4784.92,4752.42,5775.77,7389.88,0.0,10088.58,9649.56,,26147.22,21874.31,22513.49,18627.66,19680.6,18483.09,19304.37,21913.68,47103.07,23488.77
982,99,VICHADA,99624,SANTA ROSALÍA,0.0,1267.34,2715.85,2431.54,2998.5,3701.84,4083.39,5589.53,4320.91,4602.9,4570.15,3845.95,5904.31,13261.87,7453.19,7785.07,5453.91,5439.13,9054.24,8670.23,13891.2,9328.53
983,99,VICHADA,99773,CUMARIBO,2646.51,6841.34,4091.86,8638.5,10837.0,9299.82,0.0,15869.74,15274.16,20141.72,22808.15,,27979.93,36504.63,50750.6,40663.23,42798.87,52903.04,49389.64,61205.6,58970.31,69426.05
984,01,COLOMBIA,01001,COLOMBIA,9324.1,9425.9,12024.89,14052.61,15754.3,18825.72,22206.18,22827.99,27386.77,30749.27,32160.15,34948.95,38532.1,47704.86,54502.33,57031.37,57610.36,63691.78,,0.0,0.0,
985,05,ANTIOQUIA,05000,ANTIOQUIA,11758.22,11825.09,14475.27,17030.25,21151.97,24555.05,28476.65,32168.76,36031.94,40143.41,43706.73,45020.76,49424.02,60182.04,75816.01,70420.16,71813.63,83347.25,4315726.5,4717668.5,4155790.65,4614672.5
986,05,ANTIOQUIA,05001,MEDELLÍN,630624.86,667015.51,806559.1,1025749.38,1428172.59,1642978.65,1978755.87,2098567.78,2531655.12,2633710.5,2972608.09,3048820.39,3254946.08,3765280.17,5347402.04,4174454.5,4258810.79,5217938.9,5379906.5,5538057.5,5668615.8,5976297.0
987,05,ANTIOQUIA,05002,ABEJORRAL,4452.51,4884.75,5200.06,5071.15,5362.03,6160.88,6662.21,7765.43,7936.44,8193.65,9205.12,12378.8,12738.98,18232.1,17245.58,19391.41,20655.8,20501.9,24941.72,28270.16,25505.34,26619.13
988,05,ANTIOQUIA,05004,ABRIAQUÍ,1478.31,1669.21,1932.72,2115.85,2090.9,2637.53,2426.83,2711.92,2476.31,2992.01,2904.22,2970.95,2971.69,3603.39,5200.86,5123.93,5530.21,7752.86,5668.83,6836.14,5605.07,7873.92
989,05,ANTIOQUIA,05021,ALEJANDRÍA,3011.49,2594.3,3699.41,4083.81,4095.59,4749.49,5065.58,6793.54,4544.86,5219.18,4841.04,6971.41,5522.61,8009.79,9154.25,12935.7,8410.94,10871.85,10255.07,13440.84,9278.73,16234.69
990,05,ANTIOQUIA,05030,AMAGÁ,4434.5,5367.16,5621.52,5600.54,6251.89,8169.28,8148.03,11301.5,10193.23,11334.66,11312.21,11698.84,13768.78,18958.84,20408.14,22552.83,22872.29,24181.54,31734.33,30748.05,31282.07,41083.1
991,05,ANTIOQUIA,05031,AMALFI,5075.1,5672.11,6619.12,5796.82,6889.69,9436.18,10081.69,17772.09,15257.33,17377.29,15115.16,18167.31,18097.52,28063.25,30403.58,28754.64,30442.62,31741.83,42929.73,36551.9,34640.47,46328.46
992,05,ANTIOQUIA,05034,ANDES,9619.18,9349.8,9551.72,10165.7,9699.58,12698.72,15594.47,18645.63,16203.43,19764.76,23569.84,22016.61,26059.77,36675.43,37082.38,36153.85,38805.88,43284.01,49282.89,57600.38,49573.92,53683.53
993,05,ANTIOQUIA,05036,ANGELÓPOLIS,2574.1,2507.09,3500.74,5659.74,2969.04,3035.73,4598.66,3033.04,3603.86,6221.73,4296.84,6322.21,4866.89,6631.52,7017.52,7252.83,6708.11,8340.78,10141.02,11310.9,9112.38,10689.23
994,05,ANTIOQUIA,05038,ANGOSTURA,4911.21,4864.9,6160.73,5270.14,4627.72,6619.13,6109.09,8054.16,8118.74,9539.95,10565.55,11961.32,9591.39,12771.67,14619.77,13960.42,14326.16,15970.53,19147.13,22260.84,20081.82,25093.13
995,05,ANTIOQUIA,05040,ANORÍ,2729.73,4690.84,4973.81,4109.81,5164.54,8726.97,8262.58,8895.83,13626.35,12051.77,16233.97,16889.0,14918.98,16130.43,19838.87,22878.89,21522.54,24544.89,26421.42,29190.06,19694.65,49121.89
996,05,ANTIOQUIA,05042,SANTAFÉ DE ANTIOQUIA,6588.45,5908.25,7373.8,7359.4,7856.7,9241.29,11125.32,16388.4,11995.52,12392.72,15714.86,14780.49,20088.31,38289.17,41948.67,39673.66,35229.62,36207.03,47255.03,45339.68,41202.51,54122.45
997,05,ANTIOQUIA,05044,ANZÁ,3068.41,3315.57,2502.26,3331.26,3410.4,3545.55,4124.56,6282.21,4975.78,5307.58,5013.13,5709.21,7159.09,8338.57,10387.02,8655.84,11109.38,10757.72,16339.97,12111.82,11955.96,18278.77
998,05,ANTIOQUIA,05045,APARTADÓ,18549.36,20387.85,21306.95,20582.87,23569.75,32983.24,29160.3,37259.89,40638.83,46539.43,81995.09,95657.04,103507.51,141477.48,136822.49,147746.09,160045.57,163681.15,167192.11,192585.83,195587.22,305857.81
999,05,ANTIOQUIA,05051,ARBOLETES,7487.97,6899.09,9041.19,7225.49,8345.71,8958.84,8575.56,14082.42,15863.49,13742.09,13976.02,13659.35,20119.52,29678.76,33024.03,43261.13,35684.49,38092.73,41422.77,54099.01,49934.71,49384.16
1000,05,ANTIOQUIA,05055,ARGELIA,3773.08,3844.72,3905.67,5166.98,3550.08,4338.02,3709.21,4959.61,4614.17,6806.97,6681.83,5178.75,6681.91,8639.26,9859.14,8938.02,9492.17,10880.5,11060.63,21078.5,12104.62,17105.2
1001,05,ANTIOQUIA,05059,ARMENIA,2273.79,1707.4,2180.75,1912.81,2491.67,3398.65,3601.99,3828.05,3474.64,3859.62,4170.75,5455.05,4806.46,5820.47,6772.22,6539.56,6627.92,7094.63,7447.19,9563.65,9281.78,12682.71
1002,05,ANTIOQUIA,05079,BARBOSA,7001.02,7768.68,8909.97,9083.27,11925.74,13184.22,17096.91,18517.02,17813.75,19295.86,22524.72,25422.84,28367.4,33336.49,45754.61,36524.77,43243.66,54192.98,56382.73,60941.27,59430.31,68320.73
1003,05,ANTIOQUIA,05086,BELMIRA,2153.82,1864.76,2989.72,2111.16,2250.09,3596.25,3868.87,6532.99,4487.47,4840.41,4959.88,5458.6,6575.24,8275.06,7936.47,8178.03,8185.73,8935.26,10431.79,16937.82,11584.34,13444.62
1004,05,ANTIOQUIA,05088,BELLO,43235.33,44208.05,58343.2,81580.77,107372.65,128109.08,148814.29,168406.78,157797.56,315245.59,231009.12,222668.72,263702.98,288539.31,324184.15,362938.47,396797.62,427275.92,424582.44,486670.28,494189.6,421147.91
1005,05,ANTIOQUIA,05091,BETANIA,2246.18,2760.01,2974.69,2824.69,2570.72,4077.15,4220.17,2218.36,5145.19,5560.22,7891.03,6136.49,9688.0,7355.84,9101.74,9895.65,10449.9,11541.86,12754.04,16437.21,15503.03,17230.21
1006,05,ANTIOQUIA,05093,BETULIA,5647.29,5331.3,6055.23,5445.09,5597.38,6539.58,6989.2,7506.67,7398.89,9647.7,9584.65,11516.1,11433.28,16375.35,15577.7,17302.41,17322.33,19629.48,21928.66,23515.94,23908.56,28430.45
1007,05,ANTIOQUIA,05101,CIUDAD BOLÍVAR,6987.51,7376.29,7969.49,7985.27,6988.88,8610.59,9012.49,11379.91,11051.25,12592.39,12061.32,13160.86,16430.25,22481.4,24252.68,24343.57,24735.67,27977.05,33476.15,38151.99,33733.83,37516.58
1008,05,ANTIOQUIA,05107,BRICEÑO,3243.43,2459.76,3777.05,3944.44,3721.92,5729.98,4977.22,6668.09,5471.45,6895.51,6419.7,9093.96,7996.05,12974.85,14049.44,20769.33,18794.66,24223.78,25462.16,22731.12,21650.85,25852.09
