,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Cobertura de acueducto,Cobertura de alcantarillado
11682,76,VALLE DEL CAUCA,76100,BOLÍVAR,2019,69.96,69.97
11683,76,VALLE DEL CAUCA,76100,BOLÍVAR,2020,79.92,58.54
11684,76,VALLE DEL CAUCA,76100,BOLÍVAR,2021,79.37,56.2
11685,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2008,8.95,7.52
11686,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2009,8.95,7.52
11687,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2010,9.79,7.8
11688,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2011,100.0,100.0
11689,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2012,100.0,100.0
11690,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2013,90.74,90.74
11691,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2014,45.87,47.46
11692,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2015,100.0,100.0
11693,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2016,8.47,8.47
11694,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2017,60.21,60.21
11695,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2018,68.01,68.01
11696,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2019,73.37,73.37
11697,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2020,72.79,72.73
11698,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2021,72.79,72.73
11699,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2008,91.5,91.5
11700,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2009,100.0,98.12
11701,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2010,81.33,79.86
11702,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2011,80.61,77.93
11703,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2012,92.93,90.92
11704,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2013,80.43,7.51
11705,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2014,71.56,69.95
11706,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2015,71.7,70.1
11707,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2016,70.59,69.0
11708,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2017,70.22,68.64
11709,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2018,70.22,68.64
11710,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2019,74.42,72.88
11711,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2020,74.19,72.65
11712,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,2021,78.89,77.7
11713,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2008,49.93,44.37
11714,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2009,49.35,42.96
11715,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2010,50.16,44.7
11716,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2011,49.22,43.86
11717,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2012,48.32,43.04
11718,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2013,47.82,42.59
11719,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2014,45.94,40.59
11720,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2015,45.75,40.44
11721,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2016,44.69,39.49
11722,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2017,44.69,39.49
11723,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2018,42.26,37.33
11724,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2019,39.54,34.85
11725,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2020,42.08,37.4
11726,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,2021,42.22,37.53
11727,76,VALLE DEL CAUCA,76122,CAICEDONIA,2008,64.02,63.94
11728,76,VALLE DEL CAUCA,76122,CAICEDONIA,2009,63.58,63.51
11729,76,VALLE DEL CAUCA,76122,CAICEDONIA,2010,81.92,78.57
11730,76,VALLE DEL CAUCA,76122,CAICEDONIA,2011,83.99,78.58
11731,76,VALLE DEL CAUCA,76122,CAICEDONIA,2012,84.57,79.09
11732,76,VALLE DEL CAUCA,76122,CAICEDONIA,2013,84.51,79.12
11733,76,VALLE DEL CAUCA,76122,CAICEDONIA,2014,85.68,80.76
11734,76,VALLE DEL CAUCA,76122,CAICEDONIA,2015,85.95,81.06
11735,76,VALLE DEL CAUCA,76122,CAICEDONIA,2016,85.76,80.18
11736,76,VALLE DEL CAUCA,76122,CAICEDONIA,2017,85.91,80.23
11737,76,VALLE DEL CAUCA,76122,CAICEDONIA,2018,86.14,80.64
11738,76,VALLE DEL CAUCA,76122,CAICEDONIA,2019,86.58,80.8
11739,76,VALLE DEL CAUCA,76122,CAICEDONIA,2020,87.27,81.42
11740,76,VALLE DEL CAUCA,76122,CAICEDONIA,2021,87.68,82.2
11741,76,VALLE DEL CAUCA,76126,CALIMA,2008,100.0,100.0
11742,76,VALLE DEL CAUCA,76126,CALIMA,2009,52.19,55.24
11743,76,VALLE DEL CAUCA,76126,CALIMA,2010,51.83,57.34
11744,76,VALLE DEL CAUCA,76126,CALIMA,2011,57.34,64.16
11745,76,VALLE DEL CAUCA,76126,CALIMA,2012,41.9,35.38
11746,76,VALLE DEL CAUCA,76126,CALIMA,2013,42.68,36.96
11747,76,VALLE DEL CAUCA,76126,CALIMA,2014,43.12,37.82
11748,76,VALLE DEL CAUCA,76126,CALIMA,2015,42.69,37.8
11749,76,VALLE DEL CAUCA,76126,CALIMA,2017,70.12,65.25
11750,76,VALLE DEL CAUCA,76126,CALIMA,2018,53.26,48.61
11751,76,VALLE DEL CAUCA,76126,CALIMA,2019,60.08,55.69
11752,76,VALLE DEL CAUCA,76126,CALIMA,2020,60.3,55.88
11753,76,VALLE DEL CAUCA,76126,CALIMA,2021,60.34,55.92
11754,76,VALLE DEL CAUCA,76130,CANDELARIA,2008,83.59,82.1
11755,76,VALLE DEL CAUCA,76130,CANDELARIA,2009,82.24,82.16
11756,76,VALLE DEL CAUCA,76130,CANDELARIA,2010,79.2,74.66
11757,76,VALLE DEL CAUCA,76130,CANDELARIA,2011,77.61,73.08
11758,76,VALLE DEL CAUCA,76130,CANDELARIA,2012,77.6,73.06
11759,76,VALLE DEL CAUCA,76130,CANDELARIA,2013,81.27,75.74
11760,76,VALLE DEL CAUCA,76130,CANDELARIA,2014,83.7,78.35
11761,76,VALLE DEL CAUCA,76130,CANDELARIA,2015,83.83,78.53
11762,76,VALLE DEL CAUCA,76130,CANDELARIA,2016,86.53,82.21
11763,76,VALLE DEL CAUCA,76130,CANDELARIA,2017,87.86,84.54
11764,76,VALLE DEL CAUCA,76130,CANDELARIA,2018,89.28,85.92
11765,76,VALLE DEL CAUCA,76130,CANDELARIA,2019,90.65,87.33
11766,76,VALLE DEL CAUCA,76130,CANDELARIA,2020,91.3,88.18
11767,76,VALLE DEL CAUCA,76130,CANDELARIA,2021,92.77,90.16
11768,76,VALLE DEL CAUCA,76147,CARTAGO,2008,73.58,71.96
11769,76,VALLE DEL CAUCA,76147,CARTAGO,2009,63.87,62.15
11770,76,VALLE DEL CAUCA,76147,CARTAGO,2010,63.16,61.46
11771,76,VALLE DEL CAUCA,76147,CARTAGO,2011,62.82,61.13
11772,76,VALLE DEL CAUCA,76147,CARTAGO,2012,74.67,72.85
11773,76,VALLE DEL CAUCA,76147,CARTAGO,2013,74.48,72.6
11774,76,VALLE DEL CAUCA,76147,CARTAGO,2014,74.73,72.61
11775,76,VALLE DEL CAUCA,76147,CARTAGO,2015,73.98,71.85
11776,76,VALLE DEL CAUCA,76147,CARTAGO,2016,75.46,73.82
11777,76,VALLE DEL CAUCA,76147,CARTAGO,2017,77.71,76.4
11778,76,VALLE DEL CAUCA,76147,CARTAGO,2018,79.95,78.72
11779,76,VALLE DEL CAUCA,76147,CARTAGO,2019,76.17,75.01
11780,76,VALLE DEL CAUCA,76147,CARTAGO,2020,80.51,79.14
11781,76,VALLE DEL CAUCA,76147,CARTAGO,2021,80.63,79.33
11782,76,VALLE DEL CAUCA,76233,DAGUA,2008,60.0,7.87
11783,76,VALLE DEL CAUCA,76233,DAGUA,2009,58.22,7.64
11784,76,VALLE DEL CAUCA,76233,DAGUA,2010,59.91,7.57
11785,76,VALLE DEL CAUCA,76233,DAGUA,2011,54.05,11.15
11786,76,VALLE DEL CAUCA,76233,DAGUA,2012,57.87,10.97
11787,76,VALLE DEL CAUCA,76233,DAGUA,2013,55.9,15.56
11788,76,VALLE DEL CAUCA,76233,DAGUA,2014,66.39,11.72
11789,76,VALLE DEL CAUCA,76233,DAGUA,2015,57.19,16.57
11790,76,VALLE DEL CAUCA,76233,DAGUA,2017,57.27,16.76
11791,76,VALLE DEL CAUCA,76233,DAGUA,2018,56.59,15.01
11792,76,VALLE DEL CAUCA,76233,DAGUA,2019,59.15,18.46
11793,76,VALLE DEL CAUCA,76233,DAGUA,2020,70.74,26.32
11794,76,VALLE DEL CAUCA,76233,DAGUA,2021,71.23,27.19
11795,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2008,36.74,36.74
11796,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2009,36.27,36.27
11797,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2010,36.27,36.27
11798,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2011,19.4,19.4
11799,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2012,37.64,37.64
11800,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2013,18.01,16.53
11801,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2014,17.96,16.49
11802,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2015,18.71,17.25
11803,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2016,32.27,32.27
11804,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2017,41.21,18.11
11805,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2018,43.4,17.85
11806,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2019,42.96,17.69
11807,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2020,42.88,17.66
11808,76,VALLE DEL CAUCA,76243,EL ÁGUILA,2021,47.94,27.33
11809,76,VALLE DEL CAUCA,76246,EL CAIRO,2008,47.44,38.96
11810,76,VALLE DEL CAUCA,76246,EL CAIRO,2009,46.87,33.46
11811,76,VALLE DEL CAUCA,76246,EL CAIRO,2010,47.26,38.81
11812,76,VALLE DEL CAUCA,76246,EL CAIRO,2011,46.88,38.49
11813,76,VALLE DEL CAUCA,76246,EL CAIRO,2012,46.8,38.44
11814,76,VALLE DEL CAUCA,76246,EL CAIRO,2013,46.8,38.44
11815,76,VALLE DEL CAUCA,76246,EL CAIRO,2014,25.61,24.73
11816,76,VALLE DEL CAUCA,76246,EL CAIRO,2016,25.61,24.73
11817,76,VALLE DEL CAUCA,76246,EL CAIRO,2017,66.11,47.74
11818,76,VALLE DEL CAUCA,76246,EL CAIRO,2018,66.16,47.78
11819,76,VALLE DEL CAUCA,76246,EL CAIRO,2019,46.81,28.84
11820,76,VALLE DEL CAUCA,76246,EL CAIRO,2020,46.81,28.82
11821,76,VALLE DEL CAUCA,76246,EL CAIRO,2021,46.81,37.0
11822,76,VALLE DEL CAUCA,76248,EL CERRITO,2008,96.04,74.32
11823,76,VALLE DEL CAUCA,76248,EL CERRITO,2009,98.04,74.83
11824,76,VALLE DEL CAUCA,76248,EL CERRITO,2010,100.0,76.95
11825,76,VALLE DEL CAUCA,76248,EL CERRITO,2011,100.0,77.96
11826,76,VALLE DEL CAUCA,76248,EL CERRITO,2012,100.0,77.37
11827,76,VALLE DEL CAUCA,76248,EL CERRITO,2013,100.0,77.62
11828,76,VALLE DEL CAUCA,76248,EL CERRITO,2014,100.0,77.61
11829,76,VALLE DEL CAUCA,76248,EL CERRITO,2015,100.0,77.55
11830,76,VALLE DEL CAUCA,76248,EL CERRITO,2016,91.44,77.12
11831,76,VALLE DEL CAUCA,76248,EL CERRITO,2017,90.81,75.77
11832,76,VALLE DEL CAUCA,76248,EL CERRITO,2018,90.46,75.31
11833,76,VALLE DEL CAUCA,76248,EL CERRITO,2019,90.66,75.1
11834,76,VALLE DEL CAUCA,76248,EL CERRITO,2020,90.37,74.48
11835,76,VALLE DEL CAUCA,76248,EL CERRITO,2021,90.55,73.69
11836,76,VALLE DEL CAUCA,76250,EL DOVIO,2008,48.1,48.1
11837,76,VALLE DEL CAUCA,76250,EL DOVIO,2009,47.06,47.06
11838,76,VALLE DEL CAUCA,76250,EL DOVIO,2010,47.03,47.03
11839,76,VALLE DEL CAUCA,76250,EL DOVIO,2011,46.55,46.55
11840,76,VALLE DEL CAUCA,76250,EL DOVIO,2012,46.87,46.87
11841,76,VALLE DEL CAUCA,76250,EL DOVIO,2013,46.88,46.88
11842,76,VALLE DEL CAUCA,76250,EL DOVIO,2014,46.9,46.9
11843,76,VALLE DEL CAUCA,76250,EL DOVIO,2015,48.0,46.99
11844,76,VALLE DEL CAUCA,76250,EL DOVIO,2017,44.99,44.47
11845,76,VALLE DEL CAUCA,76250,EL DOVIO,2018,44.22,44.28
11846,76,VALLE DEL CAUCA,76250,EL DOVIO,2019,61.34,45.82
11847,76,VALLE DEL CAUCA,76250,EL DOVIO,2020,61.64,45.92
11848,76,VALLE DEL CAUCA,76250,EL DOVIO,2021,65.61,50.49
11849,76,VALLE DEL CAUCA,76275,FLORIDA,2008,99.97,99.73
11850,76,VALLE DEL CAUCA,76275,FLORIDA,2009,89.52,87.15
11851,76,VALLE DEL CAUCA,76275,FLORIDA,2010,99.99,100.0
11852,76,VALLE DEL CAUCA,76275,FLORIDA,2011,99.99,100.0
11853,76,VALLE DEL CAUCA,76275,FLORIDA,2012,100.0,100.0
11854,76,VALLE DEL CAUCA,76275,FLORIDA,2013,100.0,100.0
11855,76,VALLE DEL CAUCA,76275,FLORIDA,2014,100.0,100.0
11856,76,VALLE DEL CAUCA,76275,FLORIDA,2015,100.0,100.0
11857,76,VALLE DEL CAUCA,76275,FLORIDA,2016,99.84,99.6
11858,76,VALLE DEL CAUCA,76275,FLORIDA,2017,99.19,95.93
11859,76,VALLE DEL CAUCA,76275,FLORIDA,2018,99.58,97.5
11860,76,VALLE DEL CAUCA,76275,FLORIDA,2019,94.7,81.09
11861,76,VALLE DEL CAUCA,76275,FLORIDA,2020,97.06,86.75
11862,76,VALLE DEL CAUCA,76275,FLORIDA,2021,97.07,86.43
11863,76,VALLE DEL CAUCA,76306,GINEBRA,2008,57.51,48.25
11864,76,VALLE DEL CAUCA,76306,GINEBRA,2009,58.53,49.14
11865,76,VALLE DEL CAUCA,76306,GINEBRA,2010,57.21,48.0
11866,76,VALLE DEL CAUCA,76306,GINEBRA,2011,57.31,48.25
11867,76,VALLE DEL CAUCA,76306,GINEBRA,2012,68.46,62.35
11868,76,VALLE DEL CAUCA,76306,GINEBRA,2013,68.85,62.97
11869,76,VALLE DEL CAUCA,76306,GINEBRA,2014,68.73,62.87
11870,76,VALLE DEL CAUCA,76306,GINEBRA,2015,68.71,62.87
11871,76,VALLE DEL CAUCA,76306,GINEBRA,2016,53.84,44.51
11872,76,VALLE DEL CAUCA,76306,GINEBRA,2017,53.77,44.76
11873,76,VALLE DEL CAUCA,76306,GINEBRA,2018,54.13,44.86
11874,76,VALLE DEL CAUCA,76306,GINEBRA,2019,50.39,47.31
11875,76,VALLE DEL CAUCA,76306,GINEBRA,2020,52.78,52.84
11876,76,VALLE DEL CAUCA,76306,GINEBRA,2021,57.89,57.17
11877,76,VALLE DEL CAUCA,76318,GUACARÍ,2008,94.03,84.64
11878,76,VALLE DEL CAUCA,76318,GUACARÍ,2009,83.52,70.72
11879,76,VALLE DEL CAUCA,76318,GUACARÍ,2010,83.35,71.46
11880,76,VALLE DEL CAUCA,76318,GUACARÍ,2011,57.15,56.7
11881,76,VALLE DEL CAUCA,76318,GUACARÍ,2012,57.85,55.41
11882,76,VALLE DEL CAUCA,76318,GUACARÍ,2013,58.07,50.9
11883,76,VALLE DEL CAUCA,76318,GUACARÍ,2014,58.75,56.7
11884,76,VALLE DEL CAUCA,76318,GUACARÍ,2015,59.24,52.04
11885,76,VALLE DEL CAUCA,76318,GUACARÍ,2016,69.55,61.36
11886,76,VALLE DEL CAUCA,76318,GUACARÍ,2017,69.93,61.75
11887,76,VALLE DEL CAUCA,76318,GUACARÍ,2018,70.71,62.28
11888,76,VALLE DEL CAUCA,76318,GUACARÍ,2019,70.44,62.35
11889,76,VALLE DEL CAUCA,76318,GUACARÍ,2020,70.28,62.64
11890,76,VALLE DEL CAUCA,76318,GUACARÍ,2021,72.75,65.44
11891,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2008,87.06,75.3
11892,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2009,99.62,84.9
11893,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2010,100.0,100.0
11894,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2011,97.82,97.82
11895,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2012,100.0,100.0
11896,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2013,100.0,88.58
11897,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2014,100.0,91.09
11898,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2015,93.9,77.72
11899,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2017,74.89,61.96
11900,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2018,85.34,67.38
11901,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2019,87.95,70.59
11902,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2020,88.59,72.17
11903,76,VALLE DEL CAUCA,76364,JAMUNDÍ,2021,98.65,84.3
11904,76,VALLE DEL CAUCA,76377,LA CUMBRE,2008,41.48,6.62
11905,76,VALLE DEL CAUCA,76377,LA CUMBRE,2009,96.58,7.24
11906,76,VALLE DEL CAUCA,76377,LA CUMBRE,2010,100.0,9.03
11907,76,VALLE DEL CAUCA,76377,LA CUMBRE,2011,99.98,11.22
11908,76,VALLE DEL CAUCA,76377,LA CUMBRE,2012,89.7,9.9
11909,76,VALLE DEL CAUCA,76377,LA CUMBRE,2013,96.81,8.41
11910,76,VALLE DEL CAUCA,76377,LA CUMBRE,2014,96.81,8.41
11911,76,VALLE DEL CAUCA,76377,LA CUMBRE,2015,96.81,8.41
11912,76,VALLE DEL CAUCA,76377,LA CUMBRE,2016,56.31,7.98
11913,76,VALLE DEL CAUCA,76377,LA CUMBRE,2017,90.1,12.02
11914,76,VALLE DEL CAUCA,76377,LA CUMBRE,2018,90.07,12.02
11915,76,VALLE DEL CAUCA,76377,LA CUMBRE,2019,90.03,12.0
11916,76,VALLE DEL CAUCA,76377,LA CUMBRE,2020,28.69,28.69
11917,76,VALLE DEL CAUCA,76377,LA CUMBRE,2021,28.55,28.55
11918,76,VALLE DEL CAUCA,76400,LA UNIÓN,2008,73.24,71.19
11919,76,VALLE DEL CAUCA,76400,LA UNIÓN,2009,77.9,76.42
11920,76,VALLE DEL CAUCA,76400,LA UNIÓN,2010,78.13,76.66
11921,76,VALLE DEL CAUCA,76400,LA UNIÓN,2011,78.46,76.95
11922,76,VALLE DEL CAUCA,76400,LA UNIÓN,2012,77.5,75.97
11923,76,VALLE DEL CAUCA,76400,LA UNIÓN,2013,75.52,74.03
11924,76,VALLE DEL CAUCA,76400,LA UNIÓN,2014,75.19,73.76
11925,76,VALLE DEL CAUCA,76400,LA UNIÓN,2015,75.19,73.76
11926,76,VALLE DEL CAUCA,76400,LA UNIÓN,2016,58.62,55.13
11927,76,VALLE DEL CAUCA,76400,LA UNIÓN,2017,75.29,75.29
11928,76,VALLE DEL CAUCA,76400,LA UNIÓN,2018,75.11,75.11
11929,76,VALLE DEL CAUCA,76400,LA UNIÓN,2019,76.3,76.3
11930,76,VALLE DEL CAUCA,76400,LA UNIÓN,2020,73.09,73.09
11931,76,VALLE DEL CAUCA,76400,LA UNIÓN,2021,73.15,73.25
11932,76,VALLE DEL CAUCA,76403,LA VICTORIA,2008,85.23,85.28
11933,76,VALLE DEL CAUCA,76403,LA VICTORIA,2009,94.38,94.38
11934,76,VALLE DEL CAUCA,76403,LA VICTORIA,2010,85.51,85.51
11935,76,VALLE DEL CAUCA,76403,LA VICTORIA,2011,83.78,83.78
11936,76,VALLE DEL CAUCA,76403,LA VICTORIA,2012,87.03,87.06
11937,76,VALLE DEL CAUCA,76403,LA VICTORIA,2013,83.6,83.6
11938,76,VALLE DEL CAUCA,76403,LA VICTORIA,2014,83.62,83.62
11939,76,VALLE DEL CAUCA,76403,LA VICTORIA,2015,83.51,81.07
11940,76,VALLE DEL CAUCA,76403,LA VICTORIA,2016,84.9,82.43
11941,76,VALLE DEL CAUCA,76403,LA VICTORIA,2017,86.84,82.46
11942,76,VALLE DEL CAUCA,76403,LA VICTORIA,2018,86.91,82.55
11943,76,VALLE DEL CAUCA,76403,LA VICTORIA,2019,87.09,82.76
11944,76,VALLE DEL CAUCA,76403,LA VICTORIA,2020,87.5,83.25
11945,76,VALLE DEL CAUCA,76403,LA VICTORIA,2021,87.5,83.25
11946,76,VALLE DEL CAUCA,76497,OBANDO,2008,74.07,68.95
11947,76,VALLE DEL CAUCA,76497,OBANDO,2009,68.4,63.57
11948,76,VALLE DEL CAUCA,76497,OBANDO,2010,73.68,68.36
11949,76,VALLE DEL CAUCA,76497,OBANDO,2011,73.61,68.29
11950,76,VALLE DEL CAUCA,76497,OBANDO,2012,95.75,92.3
11951,76,VALLE DEL CAUCA,76497,OBANDO,2013,71.19,68.37
11952,76,VALLE DEL CAUCA,76497,OBANDO,2014,71.1,68.28
11953,76,VALLE DEL CAUCA,76497,OBANDO,2015,71.08,68.27
11954,76,VALLE DEL CAUCA,76497,OBANDO,2016,71.3,68.56
11955,76,VALLE DEL CAUCA,76497,OBANDO,2017,71.25,68.49
11956,76,VALLE DEL CAUCA,76497,OBANDO,2018,71.3,68.61
11957,76,VALLE DEL CAUCA,76497,OBANDO,2019,83.18,69.62
11958,76,VALLE DEL CAUCA,76497,OBANDO,2020,82.31,69.99
11959,76,VALLE DEL CAUCA,76497,OBANDO,2021,90.42,62.82
11960,76,VALLE DEL CAUCA,76520,PALMIRA,2008,81.43,69.8
11961,76,VALLE DEL CAUCA,76520,PALMIRA,2009,82.36,71.31
11962,76,VALLE DEL CAUCA,76520,PALMIRA,2010,95.25,87.68
11963,76,VALLE DEL CAUCA,76520,PALMIRA,2011,90.54,82.89
11964,76,VALLE DEL CAUCA,76520,PALMIRA,2012,100.0,100.0
11965,76,VALLE DEL CAUCA,76520,PALMIRA,2013,100.0,100.0
11966,76,VALLE DEL CAUCA,76520,PALMIRA,2014,99.99,99.99
11967,76,VALLE DEL CAUCA,76520,PALMIRA,2015,99.42,99.42
11968,76,VALLE DEL CAUCA,76520,PALMIRA,2016,91.02,89.52
11969,76,VALLE DEL CAUCA,76520,PALMIRA,2017,89.34,82.74
11970,76,VALLE DEL CAUCA,76520,PALMIRA,2018,80.87,78.21
11971,76,VALLE DEL CAUCA,76520,PALMIRA,2019,85.26,80.81
11972,76,VALLE DEL CAUCA,76520,PALMIRA,2020,85.26,80.81
11973,76,VALLE DEL CAUCA,76520,PALMIRA,2021,78.26,75.25
11974,76,VALLE DEL CAUCA,76563,PRADERA,2008,81.74,81.74
11975,76,VALLE DEL CAUCA,76563,PRADERA,2009,100.0,93.83
11976,76,VALLE DEL CAUCA,76563,PRADERA,2010,79.15,0.0
11977,76,VALLE DEL CAUCA,76563,PRADERA,2011,93.21,71.0
11978,76,VALLE DEL CAUCA,76563,PRADERA,2012,91.88,67.07
11979,76,VALLE DEL CAUCA,76563,PRADERA,2013,91.0,63.98
11980,76,VALLE DEL CAUCA,76563,PRADERA,2014,93.3,70.15
11981,76,VALLE DEL CAUCA,76563,PRADERA,2015,95.13,70.55
11982,76,VALLE DEL CAUCA,76563,PRADERA,2016,92.27,69.27
11983,76,VALLE DEL CAUCA,76563,PRADERA,2017,93.45,69.29
11984,76,VALLE DEL CAUCA,76563,PRADERA,2018,93.24,69.11
11985,76,VALLE DEL CAUCA,76563,PRADERA,2019,90.98,78.37
11986,76,VALLE DEL CAUCA,76563,PRADERA,2020,90.98,78.37
11987,76,VALLE DEL CAUCA,76563,PRADERA,2021,89.76,77.27
11988,76,VALLE DEL CAUCA,76606,RESTREPO,2008,73.09,71.44
11989,76,VALLE DEL CAUCA,76606,RESTREPO,2009,100.0,99.92
11990,76,VALLE DEL CAUCA,76606,RESTREPO,2010,49.9,37.01
11991,76,VALLE DEL CAUCA,76606,RESTREPO,2011,72.39,35.75
11992,76,VALLE DEL CAUCA,76606,RESTREPO,2012,75.29,65.03
11993,76,VALLE DEL CAUCA,76606,RESTREPO,2013,72.39,37.2
11994,76,VALLE DEL CAUCA,76606,RESTREPO,2014,72.9,37.81
11995,76,VALLE DEL CAUCA,76606,RESTREPO,2015,72.81,38.11
11996,76,VALLE DEL CAUCA,76606,RESTREPO,2016,100.0,100.0
11997,76,VALLE DEL CAUCA,76606,RESTREPO,2017,81.88,81.88
11998,76,VALLE DEL CAUCA,76606,RESTREPO,2018,81.59,42.68
11999,76,VALLE DEL CAUCA,76606,RESTREPO,2019,82.05,43.03
12000,76,VALLE DEL CAUCA,76606,RESTREPO,2020,81.63,43.45
12001,76,VALLE DEL CAUCA,76606,RESTREPO,2021,80.84,41.02
12002,76,VALLE DEL CAUCA,76616,RIOFRÍO,2008,82.26,51.79
12003,76,VALLE DEL CAUCA,76616,RIOFRÍO,2009,57.22,27.57
12004,76,VALLE DEL CAUCA,76616,RIOFRÍO,2010,87.03,86.03
12005,76,VALLE DEL CAUCA,76616,RIOFRÍO,2011,65.12,41.83
12006,76,VALLE DEL CAUCA,76616,RIOFRÍO,2012,63.68,40.35
12007,76,VALLE DEL CAUCA,76616,RIOFRÍO,2013,65.87,48.27
12008,76,VALLE DEL CAUCA,76616,RIOFRÍO,2014,64.56,47.32
12009,76,VALLE DEL CAUCA,76616,RIOFRÍO,2015,65.91,48.11
12010,76,VALLE DEL CAUCA,76616,RIOFRÍO,2016,76.0,71.24
12011,76,VALLE DEL CAUCA,76616,RIOFRÍO,2017,77.49,77.49
12012,76,VALLE DEL CAUCA,76616,RIOFRÍO,2018,79.73,79.73
12013,76,VALLE DEL CAUCA,76616,RIOFRÍO,2019,69.16,53.09
12014,76,VALLE DEL CAUCA,76616,RIOFRÍO,2020,71.15,52.45
12015,76,VALLE DEL CAUCA,76616,RIOFRÍO,2021,73.46,49.98
12016,76,VALLE DEL CAUCA,76622,ROLDANILLO,2008,91.23,67.13
12017,76,VALLE DEL CAUCA,76622,ROLDANILLO,2009,63.18,65.04
12018,76,VALLE DEL CAUCA,76622,ROLDANILLO,2010,60.68,60.13
12019,76,VALLE DEL CAUCA,76622,ROLDANILLO,2011,66.49,62.12
12020,76,VALLE DEL CAUCA,76622,ROLDANILLO,2012,66.49,62.12
12021,76,VALLE DEL CAUCA,76622,ROLDANILLO,2013,66.47,62.22
12022,76,VALLE DEL CAUCA,76622,ROLDANILLO,2014,95.57,89.46
12023,76,VALLE DEL CAUCA,76622,ROLDANILLO,2016,95.1,89.31
12024,76,VALLE DEL CAUCA,76622,ROLDANILLO,2017,100.0,99.8
12025,76,VALLE DEL CAUCA,76622,ROLDANILLO,2018,100.0,100.0
12026,76,VALLE DEL CAUCA,76622,ROLDANILLO,2019,79.14,68.94
