,Unnamed: 0,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Categoría
274,274,19,CAUCA,19392,LA SIERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.24,1.04,0.0,0.0,0.0,0.0,0.0,5.0,11.0,13.0,3.0,22.27,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
275,275,19,CAUCA,19418,LÓPEZ DE MICAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.0,57.43,18.56,0.0,24.0,4.0,78.5,166.42,42.55,38.1826,45.9306,31.1764,6.7703,0.0,0.0,Territorio con erradicacion intermitente
276,276,19,CAUCA,19473,MORALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7.5,0.0,2.0,4.52,3.0,0.0,2.0,2.0,0.0,4.0,27.51,66.9585,145.953,340.854,177.7646,11.0615,0.0,Territorio con erradicacion intermitente
277,277,19,CAUCA,19513,PADILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
278,278,19,CAUCA,19548,PIENDAMÓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.4708,24.27,0.0,0.0,0.0,Territorio con erradicacion intermitente
279,279,19,CAUCA,19622,ROSAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,22.013,34.288,85.6781,44.3528,105.3904,28.4925,0.0,0.0,Territorio con erradicacion intermitente
280,280,19,CAUCA,19693,SAN SEBASTIÁN,0.0,0.0,0.0,0.0,0.0,0.0,8.11,13.21,0.0,4.0,0.0,2.0,1.0,0.0,8.52,21.0,3.0,0.0,0.0,6.13,1.29,0.0,2.9702,0.0,0.0,0.0,Territorio con erradicacion intermitente
281,281,19,CAUCA,19701,SANTA ROSA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,11.76,4.05,0.54,1.2,2.0,3.0,1.0,0.0,5.5,0.0,0.0,5.219,511.2392,14.9997,0.0,0.0,Territorio con erradicacion intermitente
282,282,19,CAUCA,19743,SILVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
283,283,19,CAUCA,19785,SUCRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.07,27.53,0.0,0.0,0.0,0.5,6.0,0.0,10.0,3.0,4.0,7.83,0.0,1.2191,11.43,8.1179,0.0,0.0,Territorio con erradicacion intermitente
284,284,19,CAUCA,19807,TIMBÍO,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,45.216,37.823,0.0,2.2609,0.0,1.0204,0.0,0.0,0.0,Territorio con erradicacion intermitente
285,285,19,CAUCA,19809,TIMBIQUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,7.0,0.0,0.0,487.59,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
286,286,20,CESAR,20001,VALLEDUPAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0799,1.7801,0.0,0.0,0.0,0.0,Territorio con erradicacion intermitente
287,287,20,CESAR,20013,AGUSTÍN CODAZZI,0.0,0.0,0.0,0.0,0.0,0.0,0.7,9.0,15.0,128.95,21.0,1.0,9.0,0.0,2.0,21.004,18.5,7.6,10.0,19.71,0.0,3.4998,0.19,2.9608,0.0,0.0,Territorio con erradicacion intermitente
288,288,20,CESAR,20238,EL COPEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,97.52,2.0,8.0,0.1,2.8,24.5,31.4,0.0,7.0,24.08,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
289,289,20,CESAR,20383,LA GLORIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,0.0,10.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
290,290,20,CESAR,20517,PAILITAS,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
291,291,20,CESAR,20614,RÍO DE ORO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,3.0,0.0,3.05,5.55,5.0,21.8,0.0,0.0,2.5704,1.1298,0.0,0.0,Territorio con erradicacion intermitente
292,292,20,CESAR,20621,LA PAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,4.5,0.0,0.0,14.0,13.0,4.0,0.0,3.0,12.0797,5.4999,0.0,0.0,0.0,0.0,Territorio con erradicacion intermitente
293,293,20,CESAR,20710,SAN ALBERTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,167.3,30.8,42.8,14.0,6.0,44.2,40.9,22.8,45.32,50.397,6.0,5.2896,0.0,5.2597,0.8604,0.0,0.0,Territorio con erradicacion intermitente
294,294,20,CESAR,20750,SAN DIEGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
295,295,20,CESAR,20770,SAN MARTÍN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,36.0,6.5,18.82,22.0,24.4476,37.871,20.215,91.689,13.2511,6.76,8.3094,13.761,0.0,0.0,Territorio con erradicacion intermitente
296,296,23,CÓRDOBA,23855,VALENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,9.5,1.0,0.0,0.0,0.0,0.0,0.0,39.4,1.1,37.9,9.0,48.95,0.0,0.0,135.321,0.0,0.0,0.0,Territorio con erradicacion intermitente
297,297,25,CUNDINAMARCA,25148,CAPARRAPÍ,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0,18.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,3.9502,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
298,298,25,CUNDINAMARCA,25258,EL PEÑÓN,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.14,1.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
299,299,25,CUNDINAMARCA,25394,LA PALMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
300,300,25,CUNDINAMARCA,25438,MEDINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.25,37.75,2.63,6.55,0.0,12.52,4.1,2.0,0.0,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
301,301,25,CUNDINAMARCA,25513,PACHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
302,302,25,CUNDINAMARCA,25518,PAIME,0.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,34.69,110.93,2.0,1.0,5.0,0.0,1.52,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
303,303,25,CUNDINAMARCA,25530,PARATEBUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
304,304,25,CUNDINAMARCA,25572,PUERTO SALGAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,30.83,20.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
305,305,25,CUNDINAMARCA,25862,VERGARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.5,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
306,306,25,CUNDINAMARCA,25867,VIANÍ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
307,307,25,CUNDINAMARCA,25871,VILLAGÓMEZ,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
308,308,25,CUNDINAMARCA,25885,YACOPÍ,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1276.2,494.86,111.06,137.31,154.36,246.16,206.59,55.0,7.5,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
309,309,27,CHOCÓ,27001,QUIBDÓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
310,310,27,CHOCÓ,27025,ALTO BAUDÓ,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,0.0,49.09,0.0,0.0,0.0,16.0,29.2628,151.866,166.23925,209.607,73.5475,9.1899,14.5991,0.0,0.0,0.0,Territorio con erradicacion intermitente
311,311,27,CHOCÓ,27050,ATRATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.184,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
312,312,27,CHOCÓ,27077,BAJO BAUDÓ,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,4.0,8.0,0.0,39.7,106.0,53.34,95.33,0.0,2.5,18.277,13.03,113.543,1.2,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
313,313,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,44.0,5.0,30.0,90.4,3.0,0.0,0.0,0.0,8.0,0.0,1.213,89.696,16.535,0.0,15.7704,0.0,0.0,0.0,Territorio con erradicacion intermitente
314,314,27,CHOCÓ,27160,CÉRTEGUI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.693,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
315,315,27,CHOCÓ,27205,CONDOTO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,145.54,0.0,0.0,0.0,0.0,0.0,0.0,32.38,335.163,20.002,0.0,6.086,0.0,0.0,0.0,Territorio con erradicacion intermitente
316,316,27,CHOCÓ,27245,EL CARMEN DE ATRATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,12.0,2.0,7.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.5301,0.0,0.0,Territorio con erradicacion intermitente
317,317,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,3.5,0.0,0.0,3.61,0.0,0.0,13.6,108.59,48.7101,0.0,11.5398,0.0,0.0,0.0,Territorio con erradicacion intermitente
318,318,27,CHOCÓ,27361,ISTMINA,0.0,0.0,0.0,0.0,0.0,0.0,86.0,42.0,167.3,296.76,146.5,671.48,18.02,22.0,0.02,0.0,4.054,263.024,117.569,556.104,165.642,0.0,143.7266,3.2204,0.0,0.0,Territorio con erradicacion intermitente
319,319,27,CHOCÓ,27430,MEDIO BAUDÓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,250.38,32.52,24.0,175.83,54.5,328.2742,389.732,56.122,133.875,158.2511,1.61,13.724,0.0,0.0,0.0,Territorio con erradicacion intermitente
320,320,27,CHOCÓ,27450,MEDIO SAN JUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,2.5,0.0,3.0,5.2,396.105,613.876,621.609,135.052,197.394,0.0,199.221,0.0,0.0,0.0,Territorio con erradicacion intermitente
321,321,27,CHOCÓ,27600,RÍO QUITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.63,0.0,0.0,0.0,0.0,0.0,0.0,2.21675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
322,322,27,CHOCÓ,27745,SIPÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,38.0,0.0,0.0,30.5,38.3,103.412,2.6,32.18,76.453,103.959,75.6146,365.2346,261.9826,0.0,0.0,0.0,Territorio con erradicacion intermitente
323,323,27,CHOCÓ,27787,TADÓ,0.0,0.0,0.0,0.0,0.0,0.0,3.2,113.0,48.0,0.0,23.05,7.0,2.0,0.0,64.14,5.0,0.0,0.0,5.993,1.0,3.2604,0.0,5.3807,0.0,0.0,0.0,Territorio con erradicacion intermitente
324,324,27,CHOCÓ,27810,UNIÓN PANAMERICANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
325,325,41,HUILA,41001,NEIVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
326,326,41,HUILA,41006,ACEVEDO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
327,327,41,HUILA,41016,AIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
328,328,41,HUILA,41020,ALGECIRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
329,329,41,HUILA,41206,COLOMBIA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
330,330,41,HUILA,41359,ISNOS,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
331,331,41,HUILA,41396,LA PLATA,0.0,0.0,0.0,0.0,0.0,0.0,5.53,17.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
332,332,41,HUILA,41530,PALESTINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
333,333,41,HUILA,41551,PITALITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
334,334,41,HUILA,41660,SALADOBLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
335,335,41,HUILA,41770,SUAZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
336,336,41,HUILA,41807,TIMANÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
337,337,44,LA GUAJIRA,44001,RIOHACHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
338,338,47,MAGDALENA,47288,FUNDACIÓN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
339,339,47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
340,340,50,META,50313,GRANADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
341,341,50,META,50568,PUERTO GAITÁN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,19.3,869.33,8.0,332.29,260.87,12.868,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
342,342,50,META,50573,PUERTO LÓPEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
343,343,50,META,50590,PUERTO RICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2909.99,483.01,2614.22,497.55,0.0,107.7,17.6,2.0,23.696,120.91,629.087,1063.932,1832.5742,314.0495,399.4019,1057.8179,728.083,0.0,Territorio con erradicacion intermitente
344,344,50,META,50689,SAN MARTÍN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.16,73.5,19.5,37.78,2.0,0.0,0.0,18.16,0.0,0.70525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
345,345,50,META,50711,VISTAHERMOSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.8,1561.46,2630.46,4525.63,1938.8,91.24,20.28,0.0,1.5,68.94,127.8,370.47,2453.765,603.0816,83.4211,538.6436,235.678,26.0605,0.0,Territorio con erradicacion intermitente
346,346,52,NARIÑO,52036,ANCUYÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.36,1.0,9.0,9.0,0.0,0.0,0.0,0.0,3.0,80.728,0.9,3.161,3.43,0.0,0.0,30.4304,36.9309,0.0,0.0,Territorio con erradicacion intermitente
347,347,52,NARIÑO,52051,ARBOLEDA,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
348,348,52,NARIÑO,52203,COLÓN,0.0,0.0,0.0,0.0,0.0,0.0,8.01,1.48,1.98,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
349,349,52,NARIÑO,52215,CÓRDOBA,0.0,0.0,0.0,0.0,0.0,0.0,49.07,88.2,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
350,350,52,NARIÑO,52233,CUMBITARA,0.0,0.0,0.0,0.0,0.0,0.0,4.87,1.42,4.74,1736.25,8.5,757.88,83.18,181.76,74.0,276.008,280.278,48.137,2.15,37.2,0.0,2.0502,173.2821,95.131,0.0,0.0,Territorio con erradicacion intermitente
351,351,52,NARIÑO,52240,CHACHAGÜÍ,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,28.319,1.331,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
352,352,52,NARIÑO,52254,EL PEÑOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.91,373.6,2.0,0.0,5.0,0.0,0.0,0.0,119.501,48.967,49.2615,0.0,1.0,16.06,12.99,0.0,0.0,0.0,Territorio con erradicacion intermitente
353,353,52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,11.0,1.5,0.0,0.0,3.5,0.0,0.0,43.816,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
354,354,52,NARIÑO,52317,GUACHUCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
355,355,52,NARIÑO,52352,ILES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
356,356,52,NARIÑO,52356,IPIALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,18.8,1096.7,1338.97,0.0,0.0,7.0,9.57,0.0,2.0,17.0,16.6,9.5,39.7952,458.533,332.9825,1105.22,1547.5833,263.96,Territorio con erradiacion constante
357,357,52,NARIÑO,52378,LA CRUZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,5.248,1.5,0.0,0.0,1.6706,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
358,358,52,NARIÑO,52381,LA FLORIDA,0.0,0.0,0.0,0.0,0.0,0.0,1.05,3.12,303.32,3.5,2.0,0.0,0.0,0.0,0.0,0.0,59.0048,84.358,26.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
359,359,52,NARIÑO,52385,LA LLANADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,4.0,0.0,0.0,17.951,113.4916,13.259,71.446,96.0,0.0,0.0,0.4098,0.0,0.0,0.0,Territorio con erradicacion intermitente
360,360,52,NARIÑO,52390,LA TOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,2.55,0.0,0.0,1.0,0.0,125.816,855.609,288.325,0.0,0.0,Territorio con erradicacion intermitente
361,361,52,NARIÑO,52399,LA UNIÓN,0.0,0.0,0.0,0.0,0.0,0.0,2.82,12.4,201.95,36.95,6.1,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
362,362,52,NARIÑO,52427,MAGÜÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,70.5,72.1,287.341,130.8,1325.071,2838.4584,546.91,0.0,0.0,Territorio con erradicacion intermitente
363,363,52,NARIÑO,52435,MALLAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,9.0,0.0,5.0,3.5,3.0,3.58,30.995,4.88,0.57,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
364,364,52,NARIÑO,52473,MOSQUERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,79.3,0.0,0.0,11.49,0.0,0.0,0.0,2.798,47.43,21.258,34.792,186.473,124.279,0.0,0.0,Territorio con erradicacion intermitente
365,365,52,NARIÑO,52490,OLAYA HERRERA,0.0,0.0,0.0,0.0,0.0,0.0,6.25,16.05,0.5,0.0,0.0,689.11,672.34,0.0,0.0,0.0,0.0,0.0,27.333,232.519,380.3208,1738.977,3424.424,1276.108,0.0,0.0,Territorio con erradicacion intermitente
366,366,52,NARIÑO,52506,OSPINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Territorio sin intervenir en los últimos 5 años
